day,date,tender,docket_no,sales_rep,time,value
Thursday,2022-09-15,Integrated EFTP,D36300004579,Georgia,2025-05-06 11:42:00,495.97
Thursday,2022-09-15,Integrated EFTP,D36300004580,Georgia,2025-05-06 11:53:00,39.2
Thursday,2022-09-15,Integrated EFTP,D36300004582,Shabair,2025-05-06 11:58:00,175.19
Thursday,2022-09-15,Integrated EFTP,D36300004583,Shabair,2025-05-06 12:03:00,151.99
Thursday,2022-09-15,Integrated EFTP,D36300004584,Georgia,2025-05-06 12:17:00,39.2
Thursday,2022-09-15,Integrated EFTP,D36300004585,Pammi,2025-05-06 12:21:00,213.59
Thursday,2022-09-15,Integrated EFTP,D36300004586,Pammi,2025-05-06 12:34:00,215.97
Thursday,2022-09-15,Integrated EFTP,D36300004588,Georgia,2025-05-06 13:08:00,23.2
Thursday,2022-09-15,Integrated EFTP,D36300004589,Shabair,2025-05-06 13:09:00,102.4
Thursday,2022-09-15,Integrated EFTP,D36300004590,Georgia,2025-05-06 13:10:00,23.2
Thursday,2022-09-15,Integrated EFTP,D36300004591,Georgia,2025-05-06 13:12:00,39.2
Thursday,2022-09-15,Integrated EFTP,D36300004592,Shabair,2025-05-06 13:17:00,159.2
Thursday,2022-09-15,Integrated EFTP,D36300004593,Shabair,2025-05-06 13:22:00,126.4
Thursday,2022-09-15,Integrated EFTP,D36300004594,Pammi,2025-05-06 13:38:00,47.99
Thursday,2022-09-15,Integrated EFTP,D36300004595,Georgia,2025-05-06 14:24:00,111.99
Thursday,2022-09-15,Integrated EFTP,D36300004596,Georgia,2025-05-06 14:56:00,23.2
Thursday,2022-09-15,Integrated EFTP,D36300004597,Shabair,2025-05-06 15:33:00,111.99
Thursday,2022-09-15,Integrated EFTP,D36300004599,Georgia,2025-05-06 15:53:00,143.19
Thursday,2022-09-15,Integrated EFTP,D36300004602,Shabair,2025-05-06 16:08:00,126.4
Thursday,2022-09-15,Integrated EFTP,D36300004604,Shabair,2025-05-06 16:10:00,255.98
Thursday,2022-09-15,Integrated EFTP,D36300004608,Pammi,2025-05-06 16:54:00,135.99
Thursday,2022-09-15,Integrated EFTP,D36300004609,Shabair,2025-05-06 17:34:00,159.2
Friday,2022-09-16,Account,D36300004632,Georgia,2025-05-06 12:14:00,289.99
Friday,2022-09-16,Account,D36300004639,Georgia,2025-05-06 12:26:00,569.97
Friday,2022-09-16,Birthday Vouche,D36300004619,Georgia,2025-05-06 10:38:00,-0.75
Friday,2022-09-16,Integrated EFTP,D36300004614,Store,2025-05-06 09:45:00,-49.0
Friday,2022-09-16,Integrated EFTP,D36300004615,Georgia,2025-05-06 10:03:00,128.0
Friday,2022-09-16,Integrated EFTP,D36300004616,Pammi,2025-05-06 10:11:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004623,Pammi,2025-05-06 10:54:00,79.0
Friday,2022-09-16,Integrated EFTP,D36300004624,Georgia,2025-05-06 10:58:00,530.98
Friday,2022-09-16,Integrated EFTP,D36300004625,Georgia,2025-05-06 11:13:00,206.0
Friday,2022-09-16,Integrated EFTP,D36300004626,Georgia,2025-05-06 11:17:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004627,Georgia,2025-05-06 11:20:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004628,Pammi,2025-05-06 11:31:00,29.0
Friday,2022-09-16,Integrated EFTP,D36300004629,Georgia,2025-05-06 11:41:00,179.97
Friday,2022-09-16,Integrated EFTP,D36300004630,Georgia,2025-05-06 11:48:00,529.96
Friday,2022-09-16,Integrated EFTP,D36300004631,Georgia,2025-05-06 12:06:00,29.0
Friday,2022-09-16,Integrated EFTP,D36300004636,Georgia,2025-05-06 12:17:00,99.99
Friday,2022-09-16,Integrated EFTP,D36300004640,Georgia,2025-05-06 12:29:00,79.2
Friday,2022-09-16,Integrated EFTP,D36300004641,Pammi,2025-05-06 12:36:00,199.0
Friday,2022-09-16,Integrated EFTP,D36300004642,Pammi,2025-05-06 12:43:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004643,Amanda,2025-05-06 12:45:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004644,Amanda,2025-05-06 12:48:00,128.0
Friday,2022-09-16,Integrated EFTP,D36300004645,Amanda,2025-05-06 12:53:00,268.99
Friday,2022-09-16,Integrated EFTP,D36300004646,Pammi,2025-05-06 12:55:00,206.98
Friday,2022-09-16,Integrated EFTP,D36300004648,Amanda,2025-05-06 13:04:00,152.99
Friday,2022-09-16,Integrated EFTP,D36300004650,Amanda,2025-05-06 13:41:00,98.0
Friday,2022-09-16,Integrated EFTP,D36300004651,Amanda,2025-05-06 13:43:00,228.0
Friday,2022-09-16,Integrated EFTP,D36300004653,Paula,2025-05-06 13:53:00,-49.0
Friday,2022-09-16,Integrated EFTP,D36300004654,Georgia,2025-05-06 13:56:00,29.0
Friday,2022-09-16,Integrated EFTP,D36300004655,Amanda,2025-05-06 13:57:00,80.99
Friday,2022-09-16,Integrated EFTP,D36300004656,Pammi,2025-05-06 14:20:00,79.0
Friday,2022-09-16,Integrated EFTP,D36300004657,Pammi,2025-05-06 14:27:00,152.99
Friday,2022-09-16,Integrated EFTP,D36300004658,Amanda,2025-05-06 14:30:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004659,Amanda,2025-05-06 14:37:00,139.99
Friday,2022-09-16,Integrated EFTP,D36300004660,Store,2025-05-06 14:45:00,-49.0
Friday,2022-09-16,Integrated EFTP,D36300004661,Amanda,2025-05-06 14:47:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004662,Pammi,2025-05-06 14:51:00,79.0
Friday,2022-09-16,Integrated EFTP,D36300004665,Store,2025-05-06 15:30:00,-78.0
Friday,2022-09-16,Integrated EFTP,D36300004666,Pammi,2025-05-06 15:34:00,79.0
Friday,2022-09-16,Integrated EFTP,D36300004667,Pammi,2025-05-06 15:45:00,78.0
Friday,2022-09-16,Integrated EFTP,D36300004668,Pammi,2025-05-06 16:00:00,49.0
Friday,2022-09-16,Integrated EFTP,D36300004669,Georgia,2025-05-06 16:03:00,79.0
Friday,2022-09-16,Integrated EFTP,D36300004673,Pammi,2025-05-06 16:31:00,187.0
Friday,2022-09-16,Integrated EFTP,D36300004675,Georgia,2025-05-06 16:41:00,98.0
Friday,2022-09-16,Integrated EFTP,D36300004676,Georgia,2025-05-06 16:42:00,29.0
Friday,2022-09-16,Mail Order Pick,D363X0000230,Georgia,2025-05-06 13:31:00,23.2
Friday,2022-09-16,Mail Order Pick,D363X0000231,Shabair,2025-05-06 13:36:00,119.99
Friday,2022-09-16,Mail Order Pick,D363X0000232,Shabair,2025-05-06 13:38:00,63.2
Friday,2022-09-16,PayPal,D36300004652,Store,2025-05-06 13:45:00,-98.0
Saturday,2022-09-17,CASH,D36300004703,Paula,2025-05-06 11:23:00,150.0
Saturday,2022-09-17,Gift Voucher,D36300004688,Pammi,2025-05-06 09:49:00,29.0
Saturday,2022-09-17,Integrated EFTP,D36300004680,Pammi,2025-05-06 09:21:00,179.99
Saturday,2022-09-17,Integrated EFTP,D36300004681,Shabair,2025-05-06 09:23:00,-29.0
Saturday,2022-09-17,Integrated EFTP,D36300004682,Georgia,2025-05-06 09:26:00,29.0
Saturday,2022-09-17,Integrated EFTP,D36300004683,Georgia,2025-05-06 09:34:00,78.0
Saturday,2022-09-17,Integrated EFTP,D36300004686,Pammi,2025-05-06 09:44:00,49.0
Saturday,2022-09-17,Integrated EFTP,D36300004689,Georgia,2025-05-06 09:59:00,29.0
Saturday,2022-09-17,Integrated EFTP,D36300004693,Georgia,2025-05-06 10:20:00,49.0
Saturday,2022-09-17,Integrated EFTP,D36300004695,Pammi,2025-05-06 10:39:00,49.0
Saturday,2022-09-17,Integrated EFTP,D36300004696,Georgia,2025-05-06 10:40:00,221.47
Saturday,2022-09-17,Integrated EFTP,D36300004698,Georgia,2025-05-06 10:46:00,79.0
Saturday,2022-09-17,Integrated EFTP,D36300004700,Paula,2025-05-06 11:08:00,98.0
Saturday,2022-09-17,Integrated EFTP,D36300004701,Georgia,2025-05-06 11:11:00,-39.2
Saturday,2022-09-17,Integrated EFTP,D36300004702,Georgia,2025-05-06 11:12:00,296.98
Saturday,2022-09-17,Integrated EFTP,D36300004704,Pammi,2025-05-06 11:26:00,107.98
Saturday,2022-09-17,Integrated EFTP,D36300004706,Georgia,2025-05-06 11:28:00,120.0
Saturday,2022-09-17,Integrated EFTP,D36300004707,Georgia,2025-05-06 11:31:00,120.0
Saturday,2022-09-17,Integrated EFTP,D36300004709,Paula,2025-05-06 11:55:00,186.0
Saturday,2022-09-17,Integrated EFTP,D36300004710,Paula,2025-05-06 12:09:00,53.99
Saturday,2022-09-17,Integrated EFTP,D36300004711,Pammi,2025-05-06 13:08:00,215.98
Saturday,2022-09-17,Integrated EFTP,D36300004712,Georgia,2025-05-06 13:23:00,301.99
Saturday,2022-09-17,Integrated EFTP,D36300004717,Paula,2025-05-06 13:59:00,269.98
Saturday,2022-09-17,Integrated EFTP,D36300004721,Paula,2025-05-06 15:06:00,305.98
Saturday,2022-09-17,Integrated EFTP,D36300004722,Pammi,2025-05-06 15:15:00,29.0
Saturday,2022-09-17,Integrated EFTP,D36300004723,Paula,2025-05-06 15:27:00,158.0
Saturday,2022-09-17,Integrated EFTP,D36300004728,Georgia,2025-05-06 16:03:00,170.99
Saturday,2022-09-17,Integrated EFTP,D36300004729,Pammi,2025-05-06 16:13:00,49.0
Saturday,2022-09-17,Integrated EFTP,D36300004734,Pammi,2025-05-06 16:36:00,79.0
Sunday,2022-09-18,Gift Voucher,D36300004746,Shabair,2025-05-06 12:01:00,20.0
Sunday,2022-09-18,Integrated EFTP,D36300004739,Shabair,2025-05-06 10:26:00,134.99
Sunday,2022-09-18,Integrated EFTP,D36300004740,Shabair,2025-05-06 10:29:00,192.99
Sunday,2022-09-18,Integrated EFTP,D36300004741,Paula,2025-05-06 10:35:00,125.99
Sunday,2022-09-18,Integrated EFTP,D36300004743,Shabair,2025-05-06 11:06:00,161.99
Sunday,2022-09-18,Integrated EFTP,D36300004744,Paula,2025-05-06 11:42:00,79.0
Sunday,2022-09-18,Integrated EFTP,D36300004745,Paula,2025-05-06 11:45:00,49.0
Sunday,2022-09-18,Integrated EFTP,D36300004746,Shabair,2025-05-06 12:01:00,59.0
Sunday,2022-09-18,Integrated EFTP,D36300004754,Paula,2025-05-06 12:12:00,49.0
Sunday,2022-09-18,Integrated EFTP,D36300004755,Shabair,2025-05-06 12:13:00,49.0
Sunday,2022-09-18,Integrated EFTP,D36300004756,Paula,2025-05-06 12:14:00,79.0
Sunday,2022-09-18,Integrated EFTP,D36300004757,Paula,2025-05-06 12:22:00,116.99
Sunday,2022-09-18,Integrated EFTP,D36300004766,Paula,2025-05-06 13:14:00,189.99
Sunday,2022-09-18,Integrated EFTP,D36300004767,Pammi,2025-05-06 13:23:00,49.99
Sunday,2022-09-18,Integrated EFTP,D36300004771,Shabair,2025-05-06 14:19:00,134.99
Sunday,2022-09-18,Integrated EFTP,D36300004774,Shabair,2025-05-06 14:38:00,79.0
Sunday,2022-09-18,Integrated EFTP,D36300004775,Shabair,2025-05-06 14:45:00,116.99
Sunday,2022-09-18,Integrated EFTP,D36300004783,Shabair,2025-05-06 15:35:00,296.99
Sunday,2022-09-18,Integrated EFTP,D36300004784,Pammi,2025-05-06 15:51:00,521.96
Sunday,2022-09-18,Integrated EFTP,D36300004785,Shabair,2025-05-06 16:01:00,29.0
Sunday,2022-09-18,Integrated EFTP,D36300004786,Paula,2025-05-06 16:06:00,-98.0
Sunday,2022-09-18,Integrated EFTP,D36300004788,Paula,2025-05-06 16:41:00,305.98
Monday,2022-09-19,CASH,D36300004799,Paula,2025-05-06 11:30:00,80.0
Monday,2022-09-19,CASH,D36300004804,Paula,2025-05-06 12:52:00,110.0
Monday,2022-09-19,Gift Voucher,D36300004800,Paula,2025-05-06 11:57:00,20.0
Monday,2022-09-19,Integrated EFTP,D36300004794,Paula,2025-05-06 10:15:00,161.99
Monday,2022-09-19,Integrated EFTP,D36300004797,Store,2025-05-06 10:41:00,-98.0
Monday,2022-09-19,Integrated EFTP,D36300004798,Paula,2025-05-06 10:55:00,276.0
Monday,2022-09-19,Integrated EFTP,D36300004800,Paula,2025-05-06 11:57:00,150.99
Monday,2022-09-19,Integrated EFTP,D36300004801,Shabair,2025-05-06 11:59:00,350.98
Monday,2022-09-19,Integrated EFTP,D36300004802,Paula,2025-05-06 12:17:00,269.98
Monday,2022-09-19,Integrated EFTP,D36300004803,Shabair,2025-05-06 12:32:00,49.0
Monday,2022-09-19,Integrated EFTP,D36300004805,Shabair,2025-05-06 13:13:00,362.97
Monday,2022-09-19,Integrated EFTP,D36300004809,Paula,2025-05-06 15:50:00,305.98
Monday,2022-09-19,Mail Order Pick,D363X0000236,Pammi,2025-05-06 13:36:00,29.0
Monday,2022-09-19,Mail Order Pick,D363X0000237,Pammi,2025-05-06 13:38:00,53.99
Monday,2022-09-19,Mail Order Pick,D363X0000238,Georgia,2025-05-06 13:38:00,120.0
Monday,2022-09-19,Mail Order Pick,D363X0000239,Paula,2025-05-06 19:32:00,158.0
Tuesday,2022-09-20,Account,D36300004837,Georgia,2025-05-06 16:44:00,85.0
Tuesday,2022-09-20,CASH,D36300004819,Shabair,2025-05-06 11:13:00,110.0
Tuesday,2022-09-20,Gift Voucher,D36300004831,Pammi,2025-05-06 13:56:00,20.0
Tuesday,2022-09-20,Integrated EFTP,D36300004812,Georgia,2025-05-06 09:10:00,78.0
Tuesday,2022-09-20,Integrated EFTP,D36300004814,Shabair,2025-05-06 10:17:00,99.0
Tuesday,2022-09-20,Integrated EFTP,D36300004818,Store,2025-05-06 11:12:00,-79.0
Tuesday,2022-09-20,Integrated EFTP,D36300004822,Shabair,2025-05-06 11:51:00,99.0
Tuesday,2022-09-20,Integrated EFTP,D36300004827,Georgia,2025-05-06 12:56:00,49.0
Tuesday,2022-09-20,Integrated EFTP,D36300004828,Store,2025-05-06 13:00:00,-161.98
Tuesday,2022-09-20,Integrated EFTP,D36300004829,Georgia,2025-05-06 13:05:00,161.98
Tuesday,2022-09-20,Integrated EFTP,D36300004831,Pammi,2025-05-06 13:56:00,105.99
Tuesday,2022-09-20,Integrated EFTP,D36300004832,Shabair,2025-05-06 14:07:00,-134.98
Tuesday,2022-09-20,Integrated EFTP,D36300004833,Georgia,2025-05-06 15:05:00,134.99
Tuesday,2022-09-20,Integrated EFTP,D36300004834,Georgia,2025-05-06 15:38:00,98.99
Tuesday,2022-09-20,Integrated EFTP,D36300004836,Shabair,2025-05-06 16:31:00,413.97
Tuesday,2022-09-20,Integrated EFTP,D36300004837,Georgia,2025-05-06 16:44:00,14.99
Tuesday,2022-09-20,Integrated EFTP,D36300004838,Georgia,2025-05-06 16:48:00,154.98
Tuesday,2022-09-20,PayPal,D36300004835,Store,2025-05-06 15:47:00,-78.0
Wednesday,2022-09-21,CASH,D36300004854,Pammi,2025-05-06 12:41:00,99.0
Wednesday,2022-09-21,Gift Voucher,D36300004846,Pammi,2025-05-06 10:12:00,20.0
Wednesday,2022-09-21,Integrated EFTP,D36300004845,Georgia,2025-05-06 10:09:00,46.99
Wednesday,2022-09-21,Integrated EFTP,D36300004846,Pammi,2025-05-06 10:12:00,60.99
Wednesday,2022-09-21,Integrated EFTP,D36300004847,Pammi,2025-05-06 10:19:00,224.99
Wednesday,2022-09-21,Integrated EFTP,D36300004848,Pammi,2025-05-06 10:21:00,98.99
Wednesday,2022-09-21,Integrated EFTP,D36300004849,Georgia,2025-05-06 10:48:00,152.99
Wednesday,2022-09-21,Integrated EFTP,D36300004850,Georgia,2025-05-06 10:55:00,125.99
Wednesday,2022-09-21,Integrated EFTP,D36300004851,Georgia,2025-05-06 11:02:00,179.99
Wednesday,2022-09-21,Integrated EFTP,D36300004853,Pammi,2025-05-06 12:31:00,116.99
Wednesday,2022-09-21,Integrated EFTP,D36300004856,Pammi,2025-05-06 13:03:00,475.98
Wednesday,2022-09-21,Integrated EFTP,D36300004857,Store,2025-05-06 13:43:00,-152.99
Wednesday,2022-09-21,Integrated EFTP,D36300004858,Store,2025-05-06 13:49:00,-49.0
Wednesday,2022-09-21,Integrated EFTP,D36300004859,Georgia,2025-05-06 14:34:00,341.98
Wednesday,2022-09-21,Integrated EFTP,D36300004860,Georgia,2025-05-06 14:46:00,350.98
Wednesday,2022-09-21,Integrated EFTP,D36300004861,Pammi,2025-05-06 15:40:00,170.99
Wednesday,2022-09-21,Integrated EFTP,D36300004862,Pammi,2025-05-06 16:00:00,179.99
Wednesday,2022-09-21,Integrated EFTP,D36300004863,Pammi,2025-05-06 16:15:00,305.98
Wednesday,2022-09-21,Integrated EFTP,D36300004878,Pammi,2025-05-06 17:16:00,78.0
Thursday,2022-09-22,CASH,D36300004890,Paula,2025-05-06 16:19:00,135.0
Thursday,2022-09-22,Integrated EFTP,D36300004881,Pammi,2025-05-06 11:06:00,485.97
Thursday,2022-09-22,Integrated EFTP,D36300004882,Paula,2025-05-06 11:26:00,116.99
Thursday,2022-09-22,Integrated EFTP,D36300004883,Pammi,2025-05-06 11:59:00,116.99
Thursday,2022-09-22,Integrated EFTP,D36300004884,Paula,2025-05-06 12:03:00,199.99
Thursday,2022-09-22,Integrated EFTP,D36300004885,Pammi,2025-05-06 13:45:00,125.99
Thursday,2022-09-22,Integrated EFTP,D36300004886,Store,2025-05-06 14:25:00,-39.2
Thursday,2022-09-22,Integrated EFTP,D36300004887,Store,2025-05-06 14:26:00,-39.2
Thursday,2022-09-22,Integrated EFTP,D36300004888,Paula,2025-05-06 14:33:00,143.48
Thursday,2022-09-22,Integrated EFTP,D36300004889,Paula,2025-05-06 15:54:00,152.99
Thursday,2022-09-22,Integrated EFTP,D36300004891,Paula,2025-05-06 16:23:00,129.99
Friday,2022-09-23,Account,D36300004897,Georgia,2025-05-06 10:41:00,-79.0
Friday,2022-09-23,Account,D36300004908,Georgia,2025-05-06 13:34:00,509.97
Friday,2022-09-23,Integrated EFTP,D36300004896,Paula,2025-05-06 10:25:00,125.99
Friday,2022-09-23,Integrated EFTP,D36300004901,Paula,2025-05-06 12:33:00,260.98
Friday,2022-09-23,Integrated EFTP,D36300004902,Paula,2025-05-06 12:48:00,161.98
Friday,2022-09-23,Integrated EFTP,D36300004906,Paula,2025-05-06 12:57:00,94.99
Friday,2022-09-23,Integrated EFTP,D36300004907,Amanda,2025-05-06 13:30:00,696.94
Friday,2022-09-23,Integrated EFTP,D36300004909,Amanda,2025-05-06 13:35:00,170.99
Friday,2022-09-23,Integrated EFTP,D36300004910,Georgia,2025-05-06 13:39:00,-79.0
Friday,2022-09-23,Integrated EFTP,D36300004911,Gearldine,2025-05-06 13:53:00,-39.2
Friday,2022-09-23,Integrated EFTP,D36300004912,Georgia,2025-05-06 14:13:00,121.49
Friday,2022-09-23,Integrated EFTP,D36300004915,Paula,2025-05-06 15:45:00,149.99
Friday,2022-09-23,Integrated EFTP,D36300004918,Paula,2025-05-06 16:16:00,149.99
Friday,2022-09-23,Integrated EFTP,D36300004920,Georgia,2025-05-06 16:54:00,107.98
Saturday,2022-09-24,CASH,D36300004936,Shabair,2025-05-06 12:08:00,198.0
Saturday,2022-09-24,CASH,D36300004948,Shabair,2025-05-06 15:45:00,206.2
Saturday,2022-09-24,Integrated EFTP,D36300004927,Shabair,2025-05-06 10:10:00,309.98
Saturday,2022-09-24,Integrated EFTP,D36300004928,Shabair,2025-05-06 10:25:00,125.99
Saturday,2022-09-24,Integrated EFTP,D36300004929,Shabair,2025-05-06 10:29:00,179.99
Saturday,2022-09-24,Integrated EFTP,D36300004930,Georgia,2025-05-06 10:31:00,633.96
Saturday,2022-09-24,Integrated EFTP,D36300004931,Shabair,2025-05-06 10:46:00,170.99
Saturday,2022-09-24,Integrated EFTP,D36300004932,Georgia,2025-05-06 10:48:00,78.0
Saturday,2022-09-24,Integrated EFTP,D36300004933,Shabair,2025-05-06 11:32:00,287.98
Saturday,2022-09-24,Integrated EFTP,D36300004934,Shabair,2025-05-06 11:41:00,134.99
Saturday,2022-09-24,Integrated EFTP,D36300004937,Shabair,2025-05-06 12:27:00,377.98
Saturday,2022-09-24,Integrated EFTP,D36300004938,Shabair,2025-05-06 12:32:00,50.0
Saturday,2022-09-24,Integrated EFTP,D36300004941,Georgia,2025-05-06 13:15:00,224.98
Saturday,2022-09-24,Integrated EFTP,D36300004942,Pammi,2025-05-06 13:25:00,29.0
Saturday,2022-09-24,Integrated EFTP,D36300004944,Georgia,2025-05-06 14:16:00,80.99
Saturday,2022-09-24,Integrated EFTP,D36300004945,Shabair,2025-05-06 14:20:00,-49.0
Saturday,2022-09-24,Integrated EFTP,D36300004946,Shabair,2025-05-06 15:04:00,53.99
Saturday,2022-09-24,Integrated EFTP,D36300004947,Georgia,2025-05-06 15:39:00,-49.0
Saturday,2022-09-24,Integrated EFTP,D36300004949,Georgia,2025-05-06 15:45:00,159.99
Saturday,2022-09-24,Integrated EFTP,D36300004952,Shabair,2025-05-06 16:11:00,39.2
Saturday,2022-09-24,PayPal,D36300004950,Store,2025-05-06 16:05:00,-79.0
Saturday,2022-09-24,PayPal,D36300004951,Store,2025-05-06 16:07:00,-49.0
Sunday,2022-09-25,Afterpay POS AP,D36300004972,Store,2025-05-06 15:51:00,-49.0
Sunday,2022-09-25,Gift Voucher,D36300004962,Pammi,2025-05-06 12:29:00,20.0
Sunday,2022-09-25,Gift Voucher,D36300004970,Pammi,2025-05-06 14:35:00,20.0
Sunday,2022-09-25,Integrated EFTP,D36300004956,Shabair,2025-05-06 10:32:00,350.96
Sunday,2022-09-25,Integrated EFTP,D36300004962,Pammi,2025-05-06 12:29:00,29.0
Sunday,2022-09-25,Integrated EFTP,D36300004963,Paula,2025-05-06 12:40:00,326.98
Sunday,2022-09-25,Integrated EFTP,D36300004964,Pammi,2025-05-06 12:59:00,269.97
Sunday,2022-09-25,Integrated EFTP,D36300004966,Shabair,2025-05-06 13:25:00,79.99
Sunday,2022-09-25,Integrated EFTP,D36300004967,Shabair,2025-05-06 13:51:00,120.0
Sunday,2022-09-25,Integrated EFTP,D36300004968,Pammi,2025-05-06 13:58:00,116.99
Sunday,2022-09-25,Integrated EFTP,D36300004970,Pammi,2025-05-06 14:35:00,177.99
Sunday,2022-09-25,Integrated EFTP,D36300004973,Shabair,2025-05-06 15:57:00,305.98
Sunday,2022-09-25,Integrated EFTP,D36300004974,Shabair,2025-05-06 16:06:00,129.99
Sunday,2022-09-25,Integrated EFTP,D36300004975,Paula,2025-05-06 16:49:00,425.97
Monday,2022-09-26,Gift Voucher,D36300004987,Shabair,2025-05-06 11:43:00,20.0
Monday,2022-09-26,Integrated EFTP,D36300004978,Paula,2025-05-06 09:20:00,512.96
Monday,2022-09-26,Integrated EFTP,D36300004980,Paula,2025-05-06 10:43:00,152.99
Monday,2022-09-26,Integrated EFTP,D36300004981,Paula,2025-05-06 10:46:00,152.99
Monday,2022-09-26,Integrated EFTP,D36300004982,Shabair,2025-05-06 10:50:00,152.99
Monday,2022-09-26,Integrated EFTP,D36300004983,Shabair,2025-05-06 10:52:00,399.99
Monday,2022-09-26,Integrated EFTP,D36300004984,Paula,2025-05-06 11:04:00,152.99
Monday,2022-09-26,Integrated EFTP,D36300004985,Shabair,2025-05-06 11:13:00,79.0
Monday,2022-09-26,Integrated EFTP,D36300004986,Shabair,2025-05-06 11:33:00,79.0
Monday,2022-09-26,Integrated EFTP,D36300004987,Shabair,2025-05-06 11:43:00,69.99
Monday,2022-09-26,Integrated EFTP,D36300004988,Paula,2025-05-06 12:40:00,120.0
Monday,2022-09-26,Integrated EFTP,D36300004989,Paula,2025-05-06 12:49:00,49.0
Monday,2022-09-26,Integrated EFTP,D36300004990,Paula,2025-05-06 13:35:00,305.98
Monday,2022-09-26,Integrated EFTP,D36300004991,Paula,2025-05-06 13:37:00,179.99
Monday,2022-09-26,Integrated EFTP,D36300004993,Amanda,2025-05-06 14:29:00,134.99
Monday,2022-09-26,Integrated EFTP,D36300004994,Shabair,2025-05-06 14:48:00,120.0
Monday,2022-09-26,Integrated EFTP,D36300004995,Amanda,2025-05-06 15:14:00,578.97
Monday,2022-09-26,Integrated EFTP,D36300004996,Amanda,2025-05-06 15:16:00,80.99
Monday,2022-09-26,Integrated EFTP,D36300004997,Amanda,2025-05-06 15:28:00,71.23
Monday,2022-09-26,Integrated EFTP,D36300004998,Shabair,2025-05-06 15:29:00,44.99
Monday,2022-09-26,Integrated EFTP,D36300004999,Shabair,2025-05-06 15:32:00,272.99
Monday,2022-09-26,Mail Order Pick,D363X0000243,Georgia,2025-05-06 19:40:00,509.97
Monday,2022-09-26,Mail Order Pick,D363X0000244,Amanda,2025-05-06 19:40:00,170.99
Monday,2022-09-26,Mail Order Pick,D363X0000245,Pammi,2025-05-06 19:48:00,98.99
Tuesday,2022-09-27,Gift Voucher,D36300005008,Georgia,2025-05-06 09:45:00,170.0
Tuesday,2022-09-27,Integrated EFTP,D36300005007,Shabair,2025-05-06 09:36:00,98.99
Tuesday,2022-09-27,Integrated EFTP,D36300005008,Georgia,2025-05-06 09:45:00,117.97
Tuesday,2022-09-27,Integrated EFTP,D36300005009,Georgia,2025-05-06 09:52:00,578.98
Tuesday,2022-09-27,Integrated EFTP,D36300005010,Store,2025-05-06 09:58:00,-49.0
Tuesday,2022-09-27,Integrated EFTP,D36300005011,Store,2025-05-06 10:00:00,-49.0
Tuesday,2022-09-27,Integrated EFTP,D36300005012,Georgia,2025-05-06 10:03:00,161.99
Tuesday,2022-09-27,Integrated EFTP,D36300005014,Shabair,2025-05-06 11:01:00,44.99
Tuesday,2022-09-27,Integrated EFTP,D36300005015,Shabair,2025-05-06 11:57:00,-63.2
Tuesday,2022-09-27,Integrated EFTP,D36300005016,Shabair,2025-05-06 12:08:00,79.0
Tuesday,2022-09-27,Integrated EFTP,D36300005017,Georgia,2025-05-06 12:14:00,152.99
Tuesday,2022-09-27,Integrated EFTP,D36300005018,Shabair,2025-05-06 12:32:00,332.98
Tuesday,2022-09-27,Integrated EFTP,D36300005019,Shabair,2025-05-06 12:55:00,120.0
